Date/Time of Report: 3/18/2025 12:53:49,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/18/2025 7:59:54 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
21:23:18,U400,LIC-4208B,CHANGE,,,PIDA.SP,50,%
21:23:15,U400,LIC-4208B,CHANGE,,,PIDA.MODE,AUTO,
21:22:53,U800,FIC_PP801_1,CHANGE,,,PIDA.SP,23000,Kg/h
21:22:43,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:21:33,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:21:00,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,798.009,kg/hr
21:19:03,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:15:40,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0416,PH
21:15:01,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
21:14:39,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
21:14:08,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
21:13:44,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
21:13:44,U100,AIC_106,PVHIGH,SHELVE,,MS-106 Outlet WW Ph,12.0685,PH
21:13:32,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,12.0685,PH
21:13:19,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,7.13744,PH
21:12:46,U200,FIC-279,CHANGE,,,PIDA.OP,1.3,%
21:12:46,U200,FIC-279,CHANGE,,,PIDA.OP,1.2,%
21:12:45,U200,FIC-279,CHANGE,,,PIDA.OP,1.1,%
21:12:45,U200,FIC-279,CHANGE,,,PIDA.OP,1,%
21:12:43,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
21:12:36,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,5.82005,PH
21:11:13,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:09:54,U500,FI_511,BAD PV,ACK,,Boiler Feed Water Flow,,
21:09:54,U500,FI_511,BAD PV,SHELVE,,Boiler Feed Water Flow,0,Kg/hr
21:09:49,U500,FI_511,BAD PV,OK,L 00,Boiler Feed Water Flow,50551.9,Kg/hr
21:09:45,U500,FI_511,BAD PV,,L 00,Boiler Feed Water Flow,50551.9,Kg/hr
21:08:02,U200,AI-261B,PVHIGH,OK,L 00,pH Analyzer at MS-205B Outlet,10.3597,pH
21:05:48,U200,AIC-261,PVHIGH,OK,L 00,Analyzer Indication,10.36,pH
21:05:37,U200,AI-261A,PVHIGH,OK,L 00,pH Analyzer at MS-205B Outlet,10.3631,pH
21:04:15,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
21:03:33,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
21:03:22,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
21:02:48,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:02:37,U100,FI_107,PVLOW,ACK,,Crude EDC from DC Ractor,,
21:02:29,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0363,PH
21:02:28,U100,FI_107,PVLOW,,L 00,Crude EDC from DC Ractor,4982.69,Kg/hr
21:02:12,U800,PICA_MS801_1,PVLOW,OK,L 00,MS-801 and TT-801 vent  pressure,17.5009,KPa
21:01:48,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9026,%
21:01:37,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0353,%
21:00:16,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
21:00:03,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,12.0006,PH
20:59:52,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,7.42167,PH
20:59:12,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
20:59:07,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,6.14137,PH
20:55:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-623.769,Kg/Hr
20:55:15,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1025.41,Kg/Hr
20:53:30,U200,AI-261A,PVHIGH,ACK,,pH Analyzer at MS-205B Outlet,,
20:52:49,U200,AI-261A,PVHIGH,,L 00,pH Analyzer at MS-205B Outlet,10.5046,pH
20:51:38,U200,AIC-261,PVHIGH,ACK,,Analyzer Indication,,
20:51:28,U200,AIC-261,PVHIGH,,L 00,Analyzer Indication,10.5002,pH
20:49:40,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0235,PH
20:49:39,U400,LIC_411,CHANGE,,,PIDA.SP,50,
20:48:42,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
20:48:35,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.9894,PH
20:47:49,U300,FIC_4278,CHANGE,,,PIDA.OP,7,%
20:47:48,U300,FIC_4278,CHANGE,,,PIDA.OP,6,%
20:47:06,U400,LIC-4208B,CHANGE,,,PIDA.OP,1.5,%
20:47:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-685.44,Kg/Hr
20:47:03,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1020.42,Kg/Hr
20:46:24,U100,ALARMS_LTC,PVLOW,ACK,,Difference of FRIC_102BA and (FQR_99-FIC_203),,
20:46:24,U100,ALARMS_LTC,PVLOW,SHELVE,,Difference of FRIC_102BA and (FQR_99-FIC_203),-1029.97,Kg/Hr
20:46:22,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.487,Kg/Hr
20:46:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1029.97,Kg/Hr
20:45:35,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
20:45:17,U400,FIC-4278C,PVHIGH,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2244.72,kg/hr
20:44:34,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9582,%
20:44:18,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0442,%
20:43:23,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:42:29,U400,FIC-4278C,PVHIGH,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
20:42:29,U400,FIC-4278C,PVHIGH,SHELVE,,Flow Control of QBS Feed from Quench Scrubber AS-304C,2292.82,kg/hr
20:42:05,U400,FIC-4278C,PVHIGH,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2292.82,kg/hr
20:41:16,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
20:39:19,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
20:38:58,U200,FIC-279,CHANGE,,,PIDA.OP,0,%
20:38:55,U200,AI-261B,PVHIGH,ACK,,pH Analyzer at MS-205B Outlet,,
20:38:50,U200,AI-261B,PVHIGH,,L 00,pH Analyzer at MS-205B Outlet,10.5014,pH
20:36:21,U400,FIC_418,CHANGE,,,PIDA.SP,22327.8,Kg/hr
20:36:20,U400,FIC_418,CHANGE,,,PIDA.SP,22296.2,Kg/hr
20:36:21,U400,FIC_418,CHANGE,,,PIDA.SP,22264.6,Kg/hr
20:36:19,U400,FIC_418,CHANGE,,,PIDA.SP,22233,Kg/hr
20:36:19,U400,FIC_418,CHANGE,,,PIDA.SP,22201.4,Kg/hr
20:36:20,U400,FIC_418,CHANGE,,,PIDA.SP,22169.8,Kg/hr
20:36:19,U400,FIC_418,CHANGE,,,PIDA.SP,22138.2,Kg/hr
20:36:18,U400,FIC_418,CHANGE,,,PIDA.SP,22106.6,Kg/hr
20:36:19,U400,FIC_418,CHANGE,,,PIDA.SP,22075,Kg/hr
20:36:17,U400,FIC_418,CHANGE,,,PIDA.SP,22043.4,Kg/hr
20:36:11,U400,FIC_432,CHANGE,,,PIDA.SP,108064,Kg/hr
20:36:11,U400,FIC_432,CHANGE,,,PIDA.SP,107927,Kg/hr
20:36:11,U400,FIC_432,CHANGE,,,PIDA.SP,107789,Kg/hr
20:36:10,U400,FIC_432,CHANGE,,,PIDA.SP,107651,Kg/hr
20:36:10,U400,FIC_432,CHANGE,,,PIDA.SP,107513,Kg/hr
20:36:06,U400,FIC_432,CHANGE,,,PIDA.SP,107375,Kg/hr
20:36:04,U400,FIC_432,CHANGE,,,PIDA.SP,108754,Kg/hr
20:35:57,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0653,PH
20:35:36,U400,LIC_413B,CHANGE,,,PIDA.SP,50,%
20:35:33,U400,LIC_413B,CHANGE,,,pida.mode,AUTO,
20:35:29,U400,LIC_413B,CHANGE,,,pida.mode,MAN,
20:34:54,U100,FI_107,PVLOW,OK,L 00,Crude EDC from DC Ractor,6213.77,Kg/hr
20:34:55,U800,PICA_MS801_1,PVLOW,ACK,,MS-801 and TT-801 vent  pressure,,
20:34:43,U800,PICA_MS801_1,PVLOW,,L 00,MS-801 and TT-801 vent  pressure,4.81751,KPa
20:34:25,U400,TIC_412B,CHANGE,,,TP.PV,92,
20:34:02,U100,AIC_106,ALARM,ACK PNT,,MS-106 Outlet WW Ph,,
20:34:02,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
20:33:55,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.9544,PH
20:33:47,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9271,%
20:33:40,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,7.27488,PH
20:33:14,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
20:33:06,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,5.90139,PH
20:32:43,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:31:31,U400,LIC-4208B,PVLOW,OK,H 00,(T-213) TANK LEVEL,33.0052,%
20:31:30,U400,LIC-4208B,PVLOLO,OK,H 00,(T-213) TANK LEVEL,10.2255,%
20:31:29,U400,LIC-4208B,PVLOW,ACK,,(T-213) TANK LEVEL,,
20:31:23,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:30:39,U400,LIC-4208B,PVLOLO,ACK,,(T-213) TANK LEVEL,,
20:30:32,U400,LIC-4208B,PVLOLO,,H 00,(T-213) TANK LEVEL,0,%
20:30:32,U400,LIC-4208B,PVLOW,,H 00,(T-213) TANK LEVEL,0,%
20:29:51,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.4272,KPaG
20:29:50,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.1094,KPaG
20:29:48,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:29:47,U400,FIC-4278C,PVLOW,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,847.233,kg/hr
20:29:45,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,16.6298,KPaG
20:29:42,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,12.7511,KPaG
20:29:38,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
20:29:37,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,17.2123,KPaG
20:29:36,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,12.723,KPaG
20:29:30,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,17.2404,KPaG
20:29:29,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,12.2121,KPaG
20:29:10,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0753,%
20:28:55,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
20:28:43,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
20:27:53,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:27:48,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:27:43,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:27:41,U400,LIC-4208B,CHANGE,,,PIDA.MODE,MAN,
20:27:13,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:26:26,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0706,PH
20:25:34,U400,FIC_402,CHANGE,,,PIDA.SP,8975.92,Kg/hr
20:25:34,U400,FIC_402,CHANGE,,,PIDA.SP,8962.82,Kg/hr
20:25:33,U400,FIC_402,CHANGE,,,PIDA.SP,8949.71,Kg/hr
20:25:32,U400,FIC_402,CHANGE,,,PIDA.SP,8936.61,Kg/hr
20:25:31,U400,FIC_402,CHANGE,,,PIDA.SP,8923.5,Kg/hr
20:25:31,U400,FIC_402,CHANGE,,,PIDA.SP,8910.4,Kg/hr
20:25:29,U400,FIC_402,CHANGE,,,PIDA.SP,8897.3,Kg/hr
20:25:03,U400,FIC_402,CHANGE,,,PIDA.SP,9028.34,Kg/hr
20:25:04,U400,FIC_402,CHANGE,,,PIDA.SP,9159.38,Kg/hr
20:25:04,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
20:24:57,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.8868,PH
20:24:56,U400,FIC_401,CHANGE,,,PIDA.SP,46312.2,Kg/hr
20:24:31,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
20:24:29,U300,LIC_4264,PVLOW,ACK,,Level Control of Quench Bottom Stripper AS-305,,
20:24:20,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
20:24:20,EVCM_APC,PI_9208ACV1,OFFNRM,SHELVE,,Engineering LOW limit reached,ON,
20:24:18,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,7.00997,PH
20:24:10,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,6.11519,PH
20:24:08,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:24:06,U400,FIC_402,CHANGE,,,PIDA.SP,9290.42,Kg/hr
20:24:06,U400,FIC_402,CHANGE,,,PIDA.SP,9421.46,Kg/hr
20:23:25,U400,FIC_401,CHANGE,,,PIDA.SP,47093.4,Kg/hr
20:23:26,U400,FIC_401,CHANGE,,,PIDA.SP,47015.2,Kg/hr
20:23:25,U400,FIC_401,CHANGE,,,PIDA.SP,46937.1,Kg/hr
20:23:23,U400,FIC_401,CHANGE,,,PIDA.SP,47718.3,Kg/hr
20:23:22,U400,FIC_401,CHANGE,,,PIDA.SP,48499.5,Kg/hr
20:23:23,U400,FIC_401,CHANGE,,,PIDA.SP,49280.7,Kg/hr
20:22:09,U300,LIC_4264,PVLOW,,H 00,Level Control of Quench Bottom Stripper AS-305,19.7423,%
20:19:16,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
20:19:15,U800,LIA_MF801_1,PVHIGH,ACK,,MF-801 interface,,
20:19:15,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
20:19:13,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
20:14:33,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:14:20,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,797.937,kg/hr
20:13:46,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0322,PH
20:13:17,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9271,%
20:13:12,U400,FIC-4278C,PVLOW,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,846.037,kg/hr
20:12:59,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0085,%
20:12:38,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:11:59,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,12.0171,PH
20:11:50,U800,LIA_MF801_1,PVHIGH,,L 00,MF-801 interface,70.317,%
20:11:36,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,6.96291,PH
20:11:20,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,6.15072,PH
20:11:05,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,798.496,kg/hr
20:11:03,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
20:06:04,U400,TI-4220B,CHANGE,,,PIDA.SP,81,*C
20:05:31,U800,LIA_MF801_1,PVHIGH,OK,L 00,MF-801 interface,66.1545,%
20:04:35,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
20:02:11,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0765,PH
20:01:07,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
20:00:40,U100,AIC_103CB,CHANGE,,,PIDA.SP,0.895777,%
20:00:35,U100,AIC_106,ALARM,ACK PNT,,MS-106 Outlet WW Ph,,
20:00:35,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
20:00:31,U100,AIC_103CB,CHANGE,,,PIDA.SP,0.885777,%
20:00:30,U100,AIC_103CB,CHANGE,,,PIDA.SP,0.875777,%
20:00:31,U100,AIC_103CB,CHANGE,,,PIDA.SP,0.865777,%
20:00:29,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.8806,PH
20:00:17,U800,PP804,UNCMD,ACK,,,,
20:00:10,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,7.22844,PH
20:00:10,U800,PP804,UNCMD,,L 00,,STOP,
20:00:10,U800,PP804,OFFNRM,OK,L 00,,FALSE,
19:59:59,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
19:59:51,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,6.41937,PH
19:55:30,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
19:52:38,U400,FIC_418,CHANGE,,,PIDA.SP,22011.8,Kg/hr
19:52:36,U400,FIC_418,CHANGE,,,PIDA.SP,21980.2,Kg/hr
19:52:36,U400,FIC_418,CHANGE,,,PIDA.SP,21948.6,Kg/hr
19:52:37,U400,FIC_418,CHANGE,,,PIDA.SP,21917,Kg/hr
19:52:36,U400,FIC_418,CHANGE,,,PIDA.SP,21885.4,Kg/hr
19:52:35,U400,FIC_418,CHANGE,,,PIDA.SP,21853.8,Kg/hr
19:52:34,U400,FIC_418,CHANGE,,,PIDA.SP,21822.2,Kg/hr
19:52:34,U400,FIC_418,CHANGE,,,PIDA.SP,21790.6,Kg/hr
19:52:34,U400,FIC_418,CHANGE,,,PIDA.SP,21759,Kg/hr
19:52:34,U400,FIC_418,CHANGE,,,PIDA.SP,21727.4,Kg/hr
19:52:32,U400,FIC_418,CHANGE,,,PIDA.SP,21695.8,Kg/hr
19:52:32,U400,FIC_418,CHANGE,,,PIDA.SP,21664.2,Kg/hr
19:52:33,U400,FIC_418,CHANGE,,,PIDA.SP,21632.6,Kg/hr
19:52:31,U400,FIC_418,CHANGE,,,PIDA.SP,21601,Kg/hr
19:52:32,U400,FIC_418,CHANGE,,,PIDA.SP,21569.4,Kg/hr
19:52:30,U400,FIC_418,CHANGE,,,PIDA.SP,21537.8,Kg/hr
19:51:12,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
19:51:09,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
19:49:55,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9849,%
19:49:36,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0152,%
19:46:47,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0416,PH
19:46:39,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9693,%
19:46:22,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.6914,PH
19:45:58,U300,FIC_4256,CHANGE,,,PIDA.SP,60000,Kg/hr
19:45:54,U300,FIC_4256,CHANGE,,,PIDA.SP,60830,Kg/hr
19:45:54,U300,FIC_4256,CHANGE,,,PIDA.SP,61930,Kg/hr
19:45:41,U400,FIC-4278C,PVLOW,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,862.943,kg/hr
19:45:40,U300,FIC_4212,CHANGE,,,PIDA.SP,67000,Kg/hr
19:45:38,U300,FIC_4212,CHANGE,,,PIDA.SP,67730,Kg/hr
19:45:31,U300,FIC_4212,CHANGE,,,PIDA.SP,68830,Kg/hr
19:45:31,U300,FIC_4212,CHANGE,,,PIDA.SP,69930,Kg/hr
19:44:51,U400,FIC-4212B,CHANGE,,,PIDA.SP,62000,kg/hr
19:44:49,U400,FIC-4212B,CHANGE,,,PIDA.MODE,AUTO,
19:44:31,U300,HIC-301C-2,CHANGE,,,AUTOMANA.OP,35,%
19:44:18,U300,TIC-312C,CHANGE,,,PIDA.SP,495,°C
19:44:16,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
19:44:16,U800,PIC_5820,PVHIGH,SHELVE,,PC-820 pressure,16.2466,KPaG
19:44:16,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,16.2466,KPaG
19:44:14,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,13.1841,KPaG
19:44:08,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,16.7108,KPaG
19:44:06,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,13.5798,KPaG
19:44:01,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
19:44:00,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.5176,KPaG
19:43:58,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,12.7791,KPaG
19:43:54,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,17.1687,KPaG
19:43:50,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,12.8912,KPaG
19:43:42,U300,FIC_4526,OPHIGH,SHELVE,,Flow of Blow Down from EDC Vaporizer TT-310,90.0136,%
19:43:30,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0486,%
19:43:31,U400,FFIC-4283C,PVLOW,SHELVE,,Flow Stripping EDC from TT-310B,3123.39,kg/hr
19:43:15,U400,FIC-4278C,PVLOW,SHELVE,,Flow Control of QBS Feed from Quench Scrubber AS-304C,799.492,kg/hr
19:43:08,EVCM_APC,A300_FEC,OFFNRM,ACK,,SUB Turned OFF,,
19:43:08,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
19:43:05,U400,PI-4152B,PVLOW,SHELVE,,Pressure at AS-304C,1599.73,KPa
19:43:02,EVCM_APC,A300_FEC,OFFNRM,,L 00,SUB Turned OFF,OFF,
19:42:52,EVCM_APC,HIC_301C1M2,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
19:42:53,U400,PI-4152B,PVLOW,ACK,,Pressure at AS-304C,,
19:42:47,U400,PI-4152B,PVLOW,,L 00,Pressure at AS-304C,1599.73,KPa
19:42:43,EVCM_APC,A300_FEC,CHANGE,,,ONREQ.PV,OFF,
19:42:24,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
19:42:11,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
19:39:58,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9026,%
19:39:44,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0442,%
19:38:29,U100,FI_107,PVLOW,ACK,,Crude EDC from DC Ractor,,
19:38:21,U100,FI_107,PVLOW,,L 00,Crude EDC from DC Ractor,4752.19,Kg/hr
19:38:12,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
19:38:10,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0562,PH
19:37:18,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.7843,PH
19:36:41,U100,AIC_106,PVLOW,OK,L 00,MS-106 Outlet WW Ph,6.96665,PH
19:36:36,U100,AIC_106,PVLOW,ACK,,MS-106 Outlet WW Ph,,
19:36:30,U100,AIC_106,PVLOW,,L 00,MS-106 Outlet WW Ph,6.02138,PH
19:35:53,U300,FIC_301B,CHANGE,,,PIDA.SP,30000,Kg/hr
19:35:34,U400,FIC-4278C,PVLOW,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
19:34:21,U300,HIC_301A,CHANGE,,,AUTOMANA.OP,12,%
19:33:46,U300,TIC_312A,CHANGE,,,PIDA.SP,498,*C
19:33:38,U300,FIC_301A,CHANGE,,,PIDA.SP,33500,Kg/hr
19:32:30,U800,FIC_MF801_2,CHANGE,,,PIDA.SP,9,t/h
19:32:09,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,799.492,kg/hr
19:31:50,U400,LIC-4208B,CHANGE,,,PIDA.SP,49,%
19:30:13,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.8714,%
19:30:01,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0864,%
19:29:31,U100,ALARMS_LTC,PVLOW,UNSHELVE,,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.06,Kg/Hr
19:28:48,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.0232,PH
19:28:03,U100,AIC_106,PVHIGH,ACK,,MS-106 Outlet WW Ph,,
19:27:58,U100,AIC_106,PVHIGH,,L 00,MS-106 Outlet WW Ph,11.9096,PH
19:24:10,U400,PI-4152B,PVHIGH,OK,L 00,Pressure at AS-304C,2156.94,KPa
19:22:50,U900,PP_PI302B,PVHIGH,OK,H 00,Nitogen Pressure DP of PP_302B,244.884,
19:22:22,U400,FIC-4278C,PVHIGH,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2244.45,kg/hr
19:20:51,U100,FIC_102B,CHANGE,,,PIDA.OP,28.2681,%
19:20:50,U100,FIC_102B,CHANGE,,,PIDA.OP,28.3681,%
19:20:51,U100,FIC_102B,CHANGE,,,PIDA.OP,28.4681,%
19:20:40,U400,FIC-4278C,PVHIGH,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
19:20:32,U400,FIC-4278C,PVHIGH,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2292.85,kg/hr
19:20:22,U100,FIC_101B,PVLOW,ACK,,C2H4 to MR-102B,,
19:20:15,U100,FIC_101B,PVLOW,,L 00,C2H4 to MR-102B,2596.99,Kg/hr
