Date/Time of Report: 3/18/2025 12:56:17,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/13/2025 5:37:38 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
17:36:41,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6571.52,Kg/hr
17:36:40,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6462.24,Kg/hr
17:36:40,U300,FIC_314,CHANGE,,,PIDA.OP,73,%
17:36:40,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6462.24,Kg/hr
17:36:40,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6462.24,Kg/hr
17:36:39,U300,FIC_314,CHANGE,,,PIDA.OP,72,%
17:36:38,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,72,Kg/hr
17:36:38,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6456.76,Kg/hr
17:36:37,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6456.76,Kg/hr
17:36:38,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6456.76,Kg/hr
17:36:36,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6456.76,Kg/hr
17:36:36,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6436,Kg/hr
17:36:35,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6436,Kg/hr
17:36:35,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6436,Kg/hr
17:36:34,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-674.097,Kg/Hr
17:36:34,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,-674.097,Kg/hr
17:36:34,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6415.24,Kg/hr
17:36:32,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6415.24,Kg/hr
17:36:31,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6415.24,Kg/hr
17:36:31,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6415.24,Kg/hr
17:36:29,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6489.66,Kg/hr
17:36:28,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6489.66,Kg/hr
17:36:28,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6489.66,Kg/hr
17:36:28,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1035.34,Kg/Hr
17:36:27,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,-1035.34,Kg/hr
17:36:26,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6422.29,Kg/hr
17:36:26,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6422.29,Kg/hr
17:36:25,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6422.29,Kg/hr
17:36:25,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6422.29,Kg/hr
17:36:24,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6488.49,Kg/hr
17:36:23,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6488.49,Kg/hr
17:36:23,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6488.49,Kg/hr
17:36:21,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6488.49,Kg/hr
17:36:21,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6497.1,Kg/hr
17:36:22,U200,TIC-264,CHANGE,,,PIDA.SP,231.862,°C
17:36:20,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6497.1,Kg/hr
17:36:21,U200,TIC-264,CHANGE,,,PIDA.SP,231.462,°C
17:36:20,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-709.543,Kg/Hr
17:36:18,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,-709.543,Kg/hr
17:36:19,U200,TIC-264,CHANGE,,,PIDA.SP,231.062,°C
17:36:17,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,231.062,Kg/hr
17:36:18,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6459.5,Kg/hr
17:36:18,U200,TIC-264,CHANGE,,,PIDA.SP,230.662,°C
17:36:18,U200,TIC-264,CHANGE,,,PIDA.SP,230.262,°C
17:36:16,U800,LICA_AS802_1,PVHIGH,,L 00,Level of AS 802 sump,82.6765,%
17:36:17,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6459.5,Kg/hr
17:36:17,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6459.5,Kg/hr
17:36:16,U200,TIC-264,CHANGE,,,PIDA.SP,229.862,°C
17:36:16,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,229.862,Kg/hr
17:36:15,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6585.62,Kg/hr
17:36:14,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6585.62,Kg/hr
17:36:14,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6585.62,Kg/hr
17:36:14,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6585.62,Kg/hr
17:36:13,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6329.86,Kg/hr
17:36:12,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6329.86,Kg/hr
17:36:12,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6329.86,Kg/hr
17:36:11,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6329.86,Kg/hr
17:36:12,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6299.7,Kg/hr
17:36:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1039.52,Kg/Hr
17:36:11,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6299.7,Kg/hr
17:36:11,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6299.7,Kg/hr
17:36:10,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6299.7,Kg/hr
17:36:09,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6394.87,Kg/hr
17:36:08,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6394.87,Kg/hr
17:36:06,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6394.87,Kg/hr
17:36:06,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6394.87,Kg/hr
17:36:05,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6217.84,Kg/hr
17:36:05,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6217.84,Kg/hr
17:36:05,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6217.84,Kg/hr
17:36:04,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6217.84,Kg/hr
17:36:02,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6108.56,Kg/hr
17:36:01,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6108.56,Kg/hr
17:36:01,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6108.56,Kg/hr
17:35:59,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6108.56,Kg/hr
17:36:00,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6082.71,Kg/hr
17:35:59,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6082.71,Kg/hr
17:35:59,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6082.71,Kg/hr
17:35:58,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6082.71,Kg/hr
17:35:56,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:55,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:55,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:54,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:53,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6046.28,Kg/hr
17:35:52,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6046.28,Kg/hr
17:35:52,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6046.28,Kg/hr
17:35:51,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6046.28,Kg/hr
17:35:51,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6028.27,Kg/hr
17:35:50,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6028.27,Kg/hr
17:35:48,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6028.27,Kg/hr
17:35:47,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6028.27,Kg/hr
17:35:46,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6063.52,Kg/hr
17:35:46,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6063.52,Kg/hr
