Date/Time of Report: 3/18/2025 13:05:26,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/6/2025 8:57:26 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
8:49:53,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:52,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:47,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:45,U800,LIA_MF801_1,PVLOW,ACK,,MF-801 interface,,
8:49:44,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:42,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:42,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:41,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:40,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:36,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:36,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-669.597,Kg/Hr
8:49:33,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:30,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:30,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:26,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:24,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:23,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:21,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:20,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:19,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:18,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1082.13,Kg/Hr
8:49:17,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-1082.13,Kg/h
8:49:14,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:11,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:10,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:08,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-626.161,Kg/Hr
8:49:08,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-626.161,Kg/h
8:49:06,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:05,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1047.76,Kg/Hr
8:49:01,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:48:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-686.431,Kg/Hr
8:48:59,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-686.431,Kg/h
8:48:58,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:48:58,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:48:55,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1078.47,Kg/Hr
8:48:52,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-564.042,Kg/Hr
8:48:49,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.02,Kg/Hr
8:48:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-660.782,Kg/Hr
